Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000237683.5	AL627309.1	chr1	-	134901	139379	0.625809	1.353057	3.267709
ENSG00000187961.9	KLHL17	chr1	+	895967	901095	2.782206	15.287679	36.920605
ENSG00000187583.5	PLEKHN1	chr1	+	901877	911245	0.204572	1.045547	2.525055
ENSG00000187642.5	C1orf170	chr1	-	910579	917497	0.021246	0.045936	0.110938
ENSG00000187634.6	SAMD11	chr1	+	860260	879955	0.000000	0.000000	0.000000
ENSG00000268179.1	AL645608.1	chr1	-	861264	866445	0.000000	0.000000	0.000000
ENSG00000188976.6	NOC2L	chr1	-	879584	894689	14.815081	187.399887	452.581268
ENSG00000188290.6	HES4	chr1	-	934342	935552	6.053394	17.204647	41.550190
ENSG00000187608.5	ISG15	chr1	+	948803	949920	470.934265	1593.122437	3847.480469
ENSG00000237330.1	RNF223	chr1	-	1007126	1009687	0.058548	0.126586	0.305713
ENSG00000186827.6	TNFRSF4	chr1	-	1146706	1149518	1.975596	9.455984	22.836735
ENSG00000186891.9	TNFRSF18	chr1	-	1138888	1142071	3.299038	18.998747	45.883045
ENSG00000131591.13	C1orf159	chr1	-	1017198	1051741	0.225727	1.580659	3.817379
ENSG00000184163.3	FAM132A	chr1	-	1177826	1182102	0.135609	0.293199	0.708093
ENSG00000176022.3	B3GALT6	chr1	+	1167629	1170421	18.222342	39.398396	95.149345
ENSG00000188157.9	AGRN	chr1	+	955503	991496	9.009568	106.521278	257.254883
ENSG00000078808.12	SDF4	chr1	-	1152288	1167411	14.296104	232.049622	560.412903
ENSG00000162572.15	SCNN1D	chr1	+	1215816	1227409	0.064359	0.224825	0.542966
ENSG00000160087.16	UBE2J2	chr1	-	1189289	1209265	5.829126	161.708405	390.534912
ENSG00000224051.2	GLTPD1	chr1	+	1260136	1264277	13.082329	53.579597	129.397736
ENSG00000162576.11	MXRA8	chr1	-	1288069	1297157	0.115194	0.249060	0.601494
ENSG00000169962.4	TAS1R3	chr1	+	1266694	1270686	0.112447	0.243121	0.587151
ENSG00000107404.13	DVL1	chr1	-	1270656	1284730	4.238330	44.074249	106.441788
ENSG00000131584.14	ACAP3	chr1	-	1227756	1244989	2.972672	42.413063	102.429924
ENSG00000169972.7	PUSL1	chr1	+	1243947	1247057	10.633772	56.276070	135.909866
ENSG00000127054.13	CPSF3L	chr1	-	1246965	1260071	14.798590	201.001022	485.428802
ENSG00000175756.9	AURKAIP1	chr1	-	1309110	1310875	131.762054	507.486420	1225.608276
ENSG00000221978.7	CCNL2	chr1	-	1321091	1334708	6.759471	86.204117	208.187790
ENSG00000235098.4	ANKRD65	chr1	-	1353800	1357149	0.215672	1.929709	4.660356
ENSG00000215915.5	ATAD3C	chr1	+	1385069	1405538	0.070787	0.153048	0.369620
ENSG00000179403.10	VWA1	chr1	+	1370241	1378262	2.440933	8.979442	21.685858
ENSG00000160072.14	ATAD3B	chr1	+	1407143	1433228	2.852439	37.326199	90.144875
ENSG00000224870.3	RP4-758J18.2	chr1	+	1334902	1337426	12.513302	40.496605	97.801575
ENSG00000242485.1	MRPL20	chr1	-	1337288	1342693	34.690479	506.815582	1223.988159
ENSG00000197785.9	ATAD3A	chr1	+	1447531	1470067	5.985257	118.116676	285.258423
ENSG00000228594.1	C1orf233	chr1	-	1533392	1535476	1.073381	2.320749	5.604741
ENSG00000197530.8	MIB2	chr1	+	1550795	1565990	1.615778	37.473480	90.500557
ENSG00000160075.10	SSU72	chr1	-	1477053	1510249	7.333462	360.785889	871.318115
ENSG00000215014.3	AL645728.1	chr1	+	1510355	1511373	0.512267	1.107569	2.674841
ENSG00000189339.7	SLC35E2B	chr1	-	1592939	1624167	2.033251	22.665751	54.739063
ENSG00000189409.8	MMP23B	chr1	+	1567474	1570639	0.065224	0.141020	0.340572
ENSG00000248333.3	CDK11B	chr1	-	1570603	1590473	2.817418	57.543522	138.970840
ENSG00000215790.2	SLC35E2	chr1	-	1656277	1677431	0.721174	2.664237	6.434282
ENSG00000008128.18	CDK11A	chr1	-	1634169	1655766	1.452373	41.194206	99.486320
ENSG00000008130.11	NADK	chr1	-	1682671	1711896	5.310958	125.218330	302.409302
ENSG00000169885.5	CALML6	chr1	+	1846266	1848735	0.060324	0.130426	0.314986
ENSG00000178821.8	TMEM52	chr1	-	1849029	1850712	0.445368	1.445221	3.490289
ENSG00000116151.8	MORN1	chr1	-	2252692	2323146	0.115669	2.518866	6.083204
ENSG00000269753.1	AL589739.1	chr1	+	2258581	2259042	0.000000	0.000000	0.000000
ENSG00000157933.9	SKI	chr1	+	2160134	2241558	0.698470	17.209055	41.560837
ENSG00000197921.5	HES5	chr1	-	2460184	2461684	0.699534	1.512457	3.652670
ENSG00000067606.11	PRKCZ	chr1	+	1981909	2116834	0.044050	3.075785	7.428193
ENSG00000162585.11	C1orf86	chr1	-	2115903	2144159	1.545382	103.125000	249.052673
ENSG00000269554.1	AL590822.2	chr1	+	2121237	2123179	0.037537	0.081158	0.196002
ENSG00000203301.2	AL590822.1	chr1	-	2143360	2145620	0.066342	0.143438	0.346410
ENSG00000157881.9	PANK4	chr1	-	2439972	2458039	2.869573	46.263630	111.729279
ENSG00000157916.13	RER1	chr1	+	2323267	2335190	11.935863	217.967926	526.404846
ENSG00000157911.5	PEX10	chr1	-	2336236	2345236	5.877381	49.897503	120.505280
ENSG00000078369.12	GNB1	chr1	-	1716729	1822495	9.393149	688.206421	1662.057251
ENSG00000149527.12	PLCH2	chr1	+	2357419	2436969	0.017180	0.037145	0.089707
ENSG00000169717.5	ACTRT2	chr1	+	2938046	2939465	0.105634	0.228391	0.551576
ENSG00000158109.10	TPRG1L	chr1	+	3541566	3546691	10.042817	44.583851	107.672516
ENSG00000157870.10	FAM213B	chr1	+	2517930	2522908	12.206371	46.794212	113.010658
ENSG00000142606.11	MMEL1	chr1	-	2522078	2564481	0.003537	0.399905	0.965793
ENSG00000157873.13	TNFRSF14	chr1	+	2487078	2496821	18.684673	223.033813	538.639221
ENSG00000162592.4	CCDC27	chr1	+	3668962	3688209	0.007689	0.016624	0.040149
ENSG00000235169.3	SMIM1	chr1	+	3689352	3692546	0.215304	2.662754	6.430700
ENSG00000162591.11	MEGF6	chr1	-	3406484	3528059	0.007937	0.017161	0.041444
ENSG00000130764.5	LRRC47	chr1	-	3696784	3713068	9.306173	123.787132	298.952911
ENSG00000215912.7	TTC34	chr1	-	2567415	2718286	0.001982	0.004285	0.010349
ENSG00000169598.11	DFFB	chr1	+	3773845	3801993	0.262697	7.796403	18.828753
ENSG00000116198.8	CEP104	chr1	-	3728645	3773778	1.548488	27.651541	66.780029
ENSG00000198912.6	C1orf174	chr1	-	3805689	3816857	7.097007	97.153671	234.631592
ENSG00000116213.11	WRAP73	chr1	-	3547331	3569325	3.479609	102.468658	247.467575
ENSG00000078900.9	TP73	chr1	+	3569084	3652765	1.137557	42.769661	103.291130
ENSG00000196581.5	AJAP1	chr1	+	4714792	4843850	0.003440	0.007438	0.017962
ENSG00000116254.13	CHD5	chr1	-	6161853	6240183	0.005770	0.012475	0.030128
ENSG00000158292.6	GPR153	chr1	-	6307406	6321035	1.045855	2.788572	6.734559
ENSG00000069812.7	HES2	chr1	-	6472478	6484730	0.656655	4.671095	11.280959
ENSG00000131697.13	NPHP4	chr1	-	5922871	6052533	0.062171	3.309773	7.993288
ENSG00000069424.10	KCNAB2	chr1	+	6051526	6161253	3.201302	243.141907	587.201416
ENSG00000268332.1	AL035406.1	chr1	-	6100630	6101399	0.000000	0.000000	0.000000
ENSG00000116251.5	RPL22	chr1	-	6241329	6269449	5.170175	184.854691	446.434509
ENSG00000158286.8	RNF207	chr1	+	6265535	6281359	0.572106	4.528990	10.937765
ENSG00000116237.11	ICMT	chr1	-	6281253	6296032	9.997125	78.236176	188.944778
ENSG00000187017.10	ESPN	chr1	+	6484848	6521430	0.025583	0.081664	0.197224
ENSG00000215788.5	TNFRSF25	chr1	-	6521211	6526255	0.000000	0.000000	0.000000
ENSG00000171680.16	PLEKHG5	chr1	-	6526152	6580121	0.022428	0.436641	1.054513
ENSG00000173662.15	TAS1R1	chr1	+	6615241	6639817	0.018310	0.039588	0.095607
ENSG00000204859.7	ZBTB48	chr1	+	6640061	6649340	3.025278	35.884472	86.663017
ENSG00000162408.10	NOL9	chr1	-	6581407	6614595	3.800529	43.871315	105.951698
ENSG00000097021.14	ACOT7	chr1	-	6324333	6454451	1.454245	155.513123	375.572937
ENSG00000162413.12	KLHL21	chr1	-	6650784	6674667	3.014848	33.152950	80.066246
ENSG00000116273.5	PHF13	chr1	+	6673745	6684093	6.347353	36.866306	89.034203
ENSG00000049245.8	VAMP3	chr1	+	7831329	7841492	2.509478	25.054089	60.507034
ENSG00000049249.4	TNFRSF9	chr1	-	7979907	8000926	0.529468	11.150654	26.929459
ENSG00000041988.11	THAP3	chr1	+	6684926	6695646	0.632972	22.920298	55.353813
ENSG00000007923.11	DNAJC11	chr1	-	6694228	6761984	2.273670	98.130310	236.990234
ENSG00000049246.10	PER3	chr1	+	7844380	7905237	0.168111	0.543271	1.312031
ENSG00000049247.9	UTS2	chr1	-	7903143	7913572	0.534036	1.154635	2.788510
ENSG00000162426.10	SLC45A1	chr1	+	8377886	8404227	0.011389	0.024624	0.059469
ENSG00000116285.8	ERRFI1	chr1	-	8064464	8086368	0.123457	1.725456	4.167074
ENSG00000116288.8	PARK7	chr1	+	8014351	8045565	19.708414	1311.256958	3166.759521
ENSG00000142599.13	RERE	chr1	-	8412457	8877702	0.373623	58.575165	141.462326
ENSG00000171735.14	CAMTA1	chr1	+	6845384	7829766	0.043131	152.954971	369.394897
ENSG00000180758.10	GPR157	chr1	-	9160364	9189229	1.346259	20.130917	48.617294
ENSG00000142583.13	SLC2A5	chr1	-	9095166	9148537	3.038612	83.774300	202.319641
